,id,identifier,name,course_type,credit,period,instructor,college,major,note
34098,69585,20181018038,传热学,专业必修,3.5,61,熊扬恒,动力与机械学院,能源与动力工程（卓越工程师）,江海峰
34099,69584,20181018041,测试技术,专业必修,2.0,33,洪冶,动力与机械学院,能源与动力工程（卓越工程师）,徐汉柯
34100,69583,20181025056,机能学实验（一）,专业必修,1.0,0,王媛,医学院,临床医学(5+3),
34101,69582,20181025019,细胞、分子与基因2,专业必修,3.0,36,武军驻,医学院,临床医学(5+3),
34102,69581,20181019056,模型塑造方法,专业选修,3.0,54,穆勤远,城市设计学院,产品设计,城设模型室
34103,69580,20181019055,产品设计程序与方法,专业必修,3.0,54,姜敏,城市设计学院,产品设计,
34104,69579,20181019054,三维动画与视频表现,专业选修,2.0,36,路由,城市设计学院,产品设计,城设2号机房
34105,69578,20181019053,文化创意产品设计,专业选修,2.0,36,管家庆,城市设计学院,产品设计,
34106,69577,20181019052,快题设计（1）,专业必修,2.0,36,黄山,城市设计学院,产品设计,
34107,69576,20181019051,交通工具设计,专业选修,2.0,36,邓俊,城市设计学院,产品设计,
34108,69575,20181019050,版式设计,专业选修,2.0,36,王莉莉,城市设计学院,产品设计,
34109,69574,20181019057,产品语义学,专业选修,2.0,36,姜敏,城市设计学院,产品设计,
34110,69573,20181018051,机械制造基础,专业必修,3.0,54,王国顺,动力与机械学院,产品设计,夏热
34111,69572,20181058063,毛泽东思想和中国特色社会主义理论体系概论,公共必修,4.0,72,任艳,公共政治教学,物流管理,
34112,69571,20181005347,当代中国经济改革与发展,专业选修,2.0,36,杨卫国,经济与管理学院,国际经济与贸易,
34113,69570,20181034010,宏观经济学,专业必修,2.0,36,张平,政治与公共管理学院,公共事业管理,
34114,69569,20181034061,社会保障概论,专业必修,3.0,54,孟颖颖,政治与公共管理学院,公共事业管理,
34115,69568,20181034057,社会调查原理与方法,专业选修,3.0,45,李小华,政治与公共管理学院,公共事业管理,周一上机
34116,69567,20181034048,公共政策,专业必修,3.0,54,陈世香,政治与公共管理学院,公共事业管理,
34117,69566,20181034013,微观经济学,专业必修,2.0,36,李曦,政治与公共管理学院,公共事业管理,
34118,69565,20181034025,公共事业管理概论,专业必修,3.0,54,沈晓,政治与公共管理学院,公共事业管理,
34119,69564,20181034027,公共组织理论,专业必修,3.0,54,孙杨,政治与公共管理学院,公共事业管理,
34120,69563,20181011077,实验物理IV,专业必修,2.0,0,刘海林,物理科学与技术学院,物理学,上课地点：物理学院老楼三楼近代物理实验室
34121,69562,20181011076,固体物理I,专业必修,4.0,72,石兢,物理科学与技术学院,物理学,
34122,69561,20181011113,广义相对论,专业选修,3.0,54,贾俊基,物理科学与技术学院,物理学类,全英文
34123,69560,20181057047,大学物理B（下）,公共必修,3.0,54,王平,公共物理教学,导航工程,
34124,69559,20181022014,嵌入式系统设计,专业选修,3.0,36,谢银波,电子信息学院,电子信息工程,课间实验
34125,69558,20181022017,数字图像处理,专业选修,3.0,54,何楚,电子信息学院,电子信息工程,
34126,69557,20181017019,电气工程基础（上）,专业必修,3.0,54,唐飞,电气与自动化学院,电气工程及其自动化,刘涤尘
34127,69556,20181059029,物理化学实验B,公共选修,1.0,0,张海波,公共化学教学,临床医学（八）,
34128,69555,20181057141,大学物理实验B,公共选修,1.5,0,尹玲,公共物理教学,临床医学（八）,上课地点：2区8教学楼东边2、3楼物理实验室
34129,69554,20181017087,高电压试验技术,专业选修,1.5,27,袁佳歆,电气与自动化学院,电气工程及其自动化,曾福平
34130,69553,20181017091,电力系统过电压,专业选修,2.0,36,鲁海亮,电气与自动化学院,电气工程及其自动化,
34131,69552,20181019112,建筑设计（1）,专业必修,3.0,108,刘凌波,城市设计学院,城乡规划,
34132,69551,20181058058,毛泽东思想和中国特色社会主义理论体系概论,公共必修,4.0,72,龚玉敏,公共政治教学,工商管理,
34133,69550,20181006044,证券法,专业选修,2.0,36,刘应民,法学院,法学,
34134,69549,20181006048,国际税法,专业选修,2.0,36,崔晓静,法学院,法学,
34135,69548,20181013155,免疫学,专业选修,3.0,54,孙慧,生命科学学院,生物技术,
34136,69547,20181013168,酶工程,专业选修,2.0,36,郑忠亮,生命科学学院,生物技术,
34137,69546,20181013198,病毒学实验,专业必修,1.5,0,徐进平,生命科学学院,生物技术,
34138,69545,20181013039,医学微生物学,专业选修,2.0,36,沈超,生命科学学院,生命科学与技术基地班,
34139,69544,20181013048,保护生物学,专业选修,2.0,36,王忠,生命科学学院,生物学基地班,
34140,69543,20181013174,植物生物技术,专业选修,2.0,36,赵洁,生命科学学院,生物科学,
34141,69542,20181013194,免疫学实验,专业选修,1.0,0,郭明雄,生命科学学院,生物科学,
34142,69541,20181022007,光电系统综合实习,专业必修,1.5,0,王宝龙,电子信息学院,光电信息科学与工程,
34143,69540,20181037021,社区护理实习,专业必修,4.0,0,余立平,护理学院,护理学,
34144,69539,20181037019,社区护理,专业必修,2.0,36,余立平,护理学院,护理学,2号楼－2601教室
34145,69538,20181002103,商务口译,专业选修,2.0,36,黄敏,外国语言文学学院,翻译,
34146,69537,20181017082,高电压工程,专业必修,2.0,36,王建国,电气与自动化学院,电气工程及其自动化,蔡力合上
34147,69536,20181031011,佛典与汉语,专业选修,2.0,36,韩小荆,文学院,汉语言文学,
34148,69535,20181056003,计算方法,专业选修,2.0,36,李素贞,公共数学教学,测绘工程,
34149,69534,20181017041,模拟电子技术,专业必修,3.0,54,杨同忠,电气与自动化学院,电气工程及其自动化,
34150,69533,20181014036,DEM分析与可视化,专业选修,2.0,30,江文萍,资源与环境科学学院,地理信息科学（数字地图与空间信息工程）,
34151,69532,20181014031,数字地图制图原理,专业必修,2.0,28,李精忠,资源与环境科学学院,地理信息科学（数字地图与空间信息工程）,双语课程
34152,69531,20181014035,计算机图形学,专业必修,2.0,26,王明军,资源与环境科学学院,地理信息科学（数字地图与空间信息工程）,
34153,69530,20181014034,地图电子出版,专业必修,2.0,36,朱海红,资源与环境科学学院,地理信息科学（数字地图与空间信息工程）,
34154,69529,20181014033,地图艺术设计,专业必修,2.0,21,高峰,资源与环境科学学院,地理信息科学（数字地图与空间信息工程）,
34155,69528,20181014032,专题地图编制与设计,专业必修,3.0,36,庞小平,资源与环境科学学院,地理信息科学（数字地图与空间信息工程）,
34156,69527,20181014207,普通地图编制课程设计,专业必修,2.0,0,李连营,资源与环境科学学院,地理信息科学（数字地图与空间信息工程）,
34157,69526,20181010026,拓扑学,专业必修,4.0,72,徐栩,数学与统计学院,数学基地班,
34158,69525,20181010067,概率论,专业必修,4.0,72,刘禄勤,数学与统计学院,数学基地班,
34159,69524,20181010048,交换代数,专业选修,3.0,54,涂玉平,数学与统计学院,数学基地班,
34160,69523,20181033051,人工智能与网络心理学,专业选修,2.0,36,费定舟,哲学学院,心理学,
34161,69522,20181003036,网络经济基础,专业选修,2.0,30,王松茂,新闻与传播学院,传播学,A包选修，王松茂
34162,69521,20181058013,毛泽东思想和中国特色社会主义理论体系概论,公共必修,4.0,72,焦奎,公共政治教学,政治学与行政学,
34163,69520,20181058006,毛泽东思想和中国特色社会主义理论体系概论,公共必修,4.0,72,李华,公共政治教学,金融学,
34164,69519,20181005051,货币金融学,专业必修,3.0,54,赵征,经济与管理学院,金融学,
34165,69518,20181019027,建筑设计（9）,专业必修,3.0,54,兰兵,城市设计学院,建筑学(五),老哲学院208、210、212（西北）
34166,69517,20181059027,物理化学实验B,专业必修,1.0,0,张海波,公共化学教学,生物科学类,
34167,69516,20181057066,大学物理实验B,专业必修,1.5,0,蔡光旭,公共物理教学,生物科学类,上课地点：1区物理学院老楼
34168,69515,20181010095,数值分析实习,专业选修,1.0,18,戴书洋,数学与统计学院,统计学,
34169,69514,20181010039,数值分析,专业选修,3.0,54,戴书洋,数学与统计学院,统计学,
34170,69513,20181010068,概率论,专业必修,4.0,72,刘禄勤,数学与统计学院,统计学,
34171,69512,20181010071,数学分析(3),专业必修,6.0,126,杜乃林,数学与统计学院,数学基地班,
34172,69511,20181057144,大学物理实验B,公共选修,1.5,0,邹勇,公共物理教学,临床医学（八）,上课地点：2区8教学楼东边2、3楼物理实验室
34173,69510,20181025001,法语,公共必修,9.0,162,罗湘怡,医学院,临床医学（八）,
34174,69509,20181058092,毛泽东思想和中国特色社会主义理论体系概论,公共必修,4.0,72,丁俊萍,公共政治教学,传播学,
34175,69508,20181022015,嵌入式系统设计,专业必修,3.0,36,杨剑锋,电子信息学院,通信工程,课间实验
34176,69507,20181058043,毛泽东思想和中国特色社会主义理论体系概论,公共必修,4.0,72,龚玉敏,公共政治教学,化学类,第四周到十五周上课
34177,69506,20181056080,概率论与数理统计C,公共选修,3.0,54,孙林林,公共数学教学,财务管理,
34178,69505,20181005281,博弈论专题,专业选修,2.0,36,肖明军,经济与管理学院,数理弘毅班,
34179,69504,20181005247,高级金融理论,专业选修,3.0,54,林乾,经济与管理学院,数理经济与金融试验班经济学,
34180,69503,20181058080,毛泽东思想和中国特色社会主义理论体系概论,公共必修,4.0,72,李向勇,公共政治教学,俄语,
34181,69502,20181002026,俄语口语（1）,专业选修,2.0,36,俄语外教,外国语言文学学院,俄语,
34182,69501,20181002020,实践语法（3）,专业选修,4.0,72,黄清华,外国语言文学学院,俄语,
34183,69500,20181002033,俄罗斯国情学 （1）,专业必修,2.0,36,王艳卿,外国语言文学学院,俄语,
34184,69499,20181002018,基础俄语（3）,专业必修,6.0,144,乐音,外国语言文学学院,俄语,
34185,69498,20181002027,俄语视听说（2）,专业选修,2.0,36,乐音,外国语言文学学院,俄语,
34186,69497,20181031019,现代汉语方言,专业选修,2.0,36,阮桂君,文学院,人文科学,
34187,69496,20181057077,大学物理实验B,公共选修,1.5,0,肖怡安,公共物理教学,遥感科学与技术,上课地点：1区物理学院老楼
34188,69495,20181022024,波动光学,专业必修,3.0,54,郑国兴,电子信息学院,光电信息科学与工程,
34189,69494,20181022033,光电测量仪器,专业选修,3.0,48,杨晋陵,电子信息学院,光电信息科学与工程,课间实验
34190,69493,20181022034,光电子学物理基础,专业必修,3.0,54,张燕革,电子信息学院,光电信息科学与工程,
34191,69492,20181022035,光度学与色度学,专业选修,2.0,32,高俊玲,电子信息学院,光电信息科学与工程,
34192,69491,20181022036,光通信技术,专业必修,3.0,54,缪庆元,电子信息学院,光电信息科学与工程,
34193,69490,20181022038,光学系统设计,专业选修,1.0,12,何平安,电子信息学院,光电信息科学与工程,实验另排
34194,69489,20181022043,数字图像处理,专业选修,3.0,48,田昕,电子信息学院,光电信息科学与工程,
34195,69488,20181022051,数字信号处理,专业选修,3.0,54,文必洋,电子信息学院,光电信息科学与工程,
34196,69487,20181042006,比较思想政治教育学,专业必修,3.0,54,杨威,马克思主义学院,思想政治教育,
34197,69486,20181042013,中国共产党思想政治教育史,专业必修,3.0,42,史姗姗,马克思主义学院,思想政治教育,
34198,69485,20181042002,社会调查统计与方法,专业选修,2.0,24,金筱萍,马克思主义学院,思想政治教育,
34199,69484,20181042004,思想政治教育方法论（含案例分析）,专业必修,4.0,56,项久雨,马克思主义学院,思想政治教育,
34200,69483,20181005237,财务管理,专业必修,3.0,54,唐建新,经济与管理学院,工商管理,
34201,69482,20181032018,艺术导论,专业选修,3.0,54,王杰红,艺术学院,戏剧影视文学,
34202,69481,20181020026,建筑结构及结构选型,专业必修,3.0,54,姜友华,土木建筑工程学院,建筑学(五),
34203,69480,20181019085,建筑设计(6),专业必修,3.0,54,王炎松,城市设计学院,建筑学(五),老哲学院202、204（西南）
34204,69479,20181019098,陶艺,公共选修,2.0,36,高薇,城市设计学院,建筑学(五),城设陶艺室
34205,69478,20181019094,居住区规划原理,专业选修,1.0,18,刘云,城市设计学院,建筑学(五),
34206,69477,20181019092,景观设计方法,专业选修,1.0,18,周燕,城市设计学院,建筑学(五),
34207,69476,20181019088,历史建筑保护,专业选修,1.0,18,李晓峰,城市设计学院,建筑学(五),
34208,69475,20181019082,建筑设计(5),专业必修,3.0,54,王炎松,城市设计学院,建筑学(五),老哲学院202、204（西南）
34209,69474,20181019080,中国建筑史,专业必修,3.0,54,王炎松,城市设计学院,建筑学(五),
34210,69473,20181026019,口腔生物学,专业必修,2.0,24,贾荣,口腔医学院,口腔医学（5+3）,
